ticker,close_price,weight,date,update_time
AMZN,99.22,0.01,2023-01-26,2024-12-17 02:24:12
AVGO,59.858,0.01,2023-01-26,2024-12-17 02:24:12
BAC,35.34,0.01,2023-01-26,2024-12-17 02:24:12
ABBV,147.4,0.01,2023-01-26,2024-12-17 02:24:12
ASML,683.9,0.01,2023-01-26,2024-12-17 02:24:12
ACN,274.26,0.01,2023-01-26,2024-12-17 02:24:12
AXP,155.88,0.01,2023-01-26,2024-12-17 02:24:12
BABA,120.57,0.01,2023-01-26,2024-12-17 02:24:12
AZN,65.99,0.01,2023-01-26,2024-12-17 02:24:12
AMD,75.16,0.01,2023-01-26,2024-12-17 02:24:12
ADBE,365.82,0.01,2023-01-26,2024-12-17 02:24:12
ABT,111.07,0.01,2023-01-26,2024-12-17 02:24:12
AMGN,254.88,0.01,2023-01-26,2024-12-17 02:24:12
ANET,30.9975,0.01,2023-01-26,2024-12-17 02:24:12
AMAT,115.58,0.01,2023-01-26,2024-12-17 02:24:12
BA,212.73,0.01,2023-01-26,2024-12-17 02:24:12
ADP,225.43,0.01,2023-01-26,2024-12-17 02:24:12
APP,11.9,0.01,2023-01-26,2024-12-17 02:24:12
ADI,170.74,0.01,2023-01-26,2024-12-17 02:24:12
APO,70.43,0.01,2023-01-26,2024-12-17 02:24:12
AMT,221.03,0.01,2023-01-26,2024-12-17 02:24:12
APH,39.195,0.01,2023-01-26,2024-12-17 02:24:12
ABNB,109.42,0.01,2023-01-26,2024-12-17 02:24:12
AON,324.84,0.01,2023-01-26,2024-12-17 02:24:12
APD,316.61,0.01,2023-01-26,2024-12-17 02:24:12
ADSK,208.46,0.01,2023-01-26,2024-12-17 02:24:12
AJG,197.25,0.01,2023-01-26,2024-12-17 02:24:12
BBVA,7.0,0.01,2023-01-26,2024-12-17 02:24:12
AFL,72.96,0.01,2023-01-26,2024-12-17 02:24:12
AZO,2415.27,0.01,2023-01-26,2024-12-17 02:24:12
AMP,347.36,0.01,2023-01-26,2024-12-17 02:24:12
ALL,128.6,0.01,2023-01-26,2024-12-17 02:24:12
AEP,92.99,0.01,2023-01-26,2024-12-17 02:24:12
AXON,192.33,0.01,2023-01-26,2024-12-17 02:24:12
AMX,21.29,0.01,2023-01-26,2024-12-17 02:24:12
AIG,63.98,0.01,2023-01-26,2024-12-17 02:24:12
AME,143.55,0.01,2023-01-26,2024-12-17 02:24:12
AEM,57.1,0.01,2023-01-26,2024-12-17 02:24:12
ALC,74.93,0.01,2023-01-26,2024-12-17 02:24:12
ARES,81.21,0.01,2023-01-26,2024-12-17 02:24:12
ARGX,382.1,0.01,2023-01-26,2024-12-17 02:24:12
ACGL,64.75,0.01,2023-01-26,2024-12-17 02:24:12
ABEV,2.68,0.01,2023-01-26,2024-12-17 02:24:12
AVB,173.45,0.01,2023-01-26,2024-12-17 02:24:12
ALNY,231.59,0.01,2023-01-26,2024-12-17 02:24:12
ANSS,266.58,0.01,2023-01-26,2024-12-17 02:24:12
AWK,156.2,0.01,2023-01-26,2024-12-17 02:24:12
ADM,84.9,0.01,2023-01-26,2024-12-17 02:24:12
BAM,32.05,0.01,2023-01-26,2024-12-17 02:24:12
AEE,87.45,0.01,2023-01-26,2024-12-17 02:24:12
AFRM,14.36,0.01,2023-01-26,2024-12-17 02:24:12
ASX,7.6,0.01,2023-01-26,2024-12-17 02:24:12
ATO,115.48,0.01,2023-01-26,2024-12-17 02:24:12
BBD,2.8,0.01,2023-01-26,2024-12-17 02:24:12
BBDO,2.47,0.01,2023-01-26,2024-12-17 02:24:12
BBY,83.95,0.01,2023-01-26,2024-12-17 02:24:12
AER,65.01,0.01,2023-01-26,2024-12-17 02:24:12
ARE,157.2,0.01,2023-01-26,2024-12-17 02:24:12
ALGN,262.95,0.01,2023-01-26,2024-12-17 02:24:12
BALL,57.03,0.01,2023-01-26,2024-12-17 02:24:12
BAH,97.18,0.01,2023-01-26,2024-12-17 02:24:12
AZPN,189.79,0.01,2023-01-26,2024-12-17 02:24:12
AVY,188.14,0.01,2023-01-26,2024-12-17 02:24:12
BAX,46.16,0.01,2023-01-26,2024-12-17 02:24:12
AVTR,23.82,0.01,2023-01-26,2024-12-17 02:24:12
BAP,143.49,0.01,2023-01-26,2024-12-17 02:24:12
AKAM,87.46,0.01,2023-01-26,2024-12-17 02:24:12
ACM,86.75,0.01,2023-01-26,2024-12-17 02:24:12
AMCR,11.83,0.01,2023-01-26,2024-12-17 02:24:12
ARCC,19.62,0.01,2023-01-26,2024-12-17 02:24:12
AMH,33.28,0.01,2023-01-26,2024-12-17 02:24:12
AGR,42.19,0.01,2023-01-26,2024-12-17 02:24:12
APTV,106.8,0.01,2023-01-26,2024-12-17 02:24:12
AU,21.84,0.01,2023-01-26,2024-12-17 02:24:12
ALLE,113.25,0.01,2023-01-26,2024-12-17 02:24:12
AUR,1.59,0.01,2023-01-26,2024-12-17 02:24:12
AFG,141.97,0.01,2023-01-26,2024-12-17 02:24:12
ALB,279.45,0.01,2023-01-26,2024-12-17 02:24:12
ALLY,32.28,0.01,2023-01-26,2024-12-17 02:24:12
ATR,112.79,0.01,2023-01-26,2024-12-17 02:24:12
ACI,21.0,0.01,2023-01-26,2024-12-17 02:24:12
AIZ,130.78,0.01,2023-01-26,2024-12-17 02:24:12
AAL,16.61,0.01,2023-01-26,2024-12-17 02:24:12
AAON,49.2667,0.01,2023-01-26,2024-12-17 02:24:12
ARMK,44.46,0.01,2023-01-26,2024-12-17 02:24:12
AOS,58.85,0.01,2023-01-26,2024-12-17 02:24:12
APG,21.15,0.01,2023-01-26,2024-12-17 02:24:12
AEG,5.49,0.01,2023-01-26,2024-12-17 02:24:12
ALSN,44.66,0.01,2023-01-26,2024-12-17 02:24:12
AIT,136.4,0.01,2023-01-26,2024-12-17 02:24:12
AR,29.18,0.01,2023-01-26,2024-12-17 02:24:12
AYI,182.11,0.01,2023-01-26,2024-12-17 02:24:12
AES,27.62,0.01,2023-01-26,2024-12-17 02:24:12
APPF,114.94,0.01,2023-01-26,2024-12-17 02:24:12
ALTR,52.65,0.01,2023-01-26,2024-12-17 02:24:12
AA,52.11,0.01,2023-01-26,2024-12-17 02:24:12
AGNC,11.5,0.01,2023-01-26,2024-12-17 02:24:12
APA,45.36,0.01,2023-01-26,2024-12-17 02:24:12
AXTA,28.76,0.01,2023-01-26,2024-12-17 02:24:12
AAPL,143.96,0.01,2023-01-26,2024-12-17 02:24:53
AMZN,99.22,0.01,2023-01-26,2024-12-17 02:24:53
AVGO,59.858,0.01,2023-01-26,2024-12-17 02:24:53
BAC,35.34,0.01,2023-01-26,2024-12-17 02:24:53
ABBV,147.4,0.01,2023-01-26,2024-12-17 02:24:53
ASML,683.9,0.01,2023-01-26,2024-12-17 02:24:53
ACN,274.26,0.01,2023-01-26,2024-12-17 02:24:53
AXP,155.88,0.01,2023-01-26,2024-12-17 02:24:53
BABA,120.57,0.01,2023-01-26,2024-12-17 02:24:53
AZN,65.99,0.01,2023-01-26,2024-12-17 02:24:53
AMD,75.16,0.01,2023-01-26,2024-12-17 02:24:53
ADBE,365.82,0.01,2023-01-26,2024-12-17 02:24:53
ABT,111.07,0.01,2023-01-26,2024-12-17 02:24:53
AMGN,254.88,0.01,2023-01-26,2024-12-17 02:24:53
ANET,30.9975,0.01,2023-01-26,2024-12-17 02:24:53
AMAT,115.58,0.01,2023-01-26,2024-12-17 02:24:53
BA,212.73,0.01,2023-01-26,2024-12-17 02:24:53
ADP,225.43,0.01,2023-01-26,2024-12-17 02:24:53
APP,11.9,0.01,2023-01-26,2024-12-17 02:24:53
ADI,170.74,0.01,2023-01-26,2024-12-17 02:24:53
APO,70.43,0.01,2023-01-26,2024-12-17 02:24:53
AMT,221.03,0.01,2023-01-26,2024-12-17 02:24:53
APH,39.195,0.01,2023-01-26,2024-12-17 02:24:53
ABNB,109.42,0.01,2023-01-26,2024-12-17 02:24:53
AON,324.84,0.01,2023-01-26,2024-12-17 02:24:53
APD,316.61,0.01,2023-01-26,2024-12-17 02:24:53
ADSK,208.46,0.01,2023-01-26,2024-12-17 02:24:53
AJG,197.25,0.01,2023-01-26,2024-12-17 02:24:53
BBVA,7.0,0.01,2023-01-26,2024-12-17 02:24:53
AFL,72.96,0.01,2023-01-26,2024-12-17 02:24:53
AZO,2415.27,0.01,2023-01-26,2024-12-17 02:24:53
AMP,347.36,0.01,2023-01-26,2024-12-17 02:24:53
ALL,128.6,0.01,2023-01-26,2024-12-17 02:24:53
AEP,92.99,0.01,2023-01-26,2024-12-17 02:24:53
AXON,192.33,0.01,2023-01-26,2024-12-17 02:24:53
AMX,21.29,0.01,2023-01-26,2024-12-17 02:24:53
AIG,63.98,0.01,2023-01-26,2024-12-17 02:24:53
AME,143.55,0.01,2023-01-26,2024-12-17 02:24:53
AEM,57.1,0.01,2023-01-26,2024-12-17 02:24:53
ALC,74.93,0.01,2023-01-26,2024-12-17 02:24:53
ARES,81.21,0.01,2023-01-26,2024-12-17 02:24:53
ARGX,382.1,0.01,2023-01-26,2024-12-17 02:24:53
ACGL,64.75,0.01,2023-01-26,2024-12-17 02:24:53
ABEV,2.68,0.01,2023-01-26,2024-12-17 02:24:53
AVB,173.45,0.01,2023-01-26,2024-12-17 02:24:53
ALNY,231.59,0.01,2023-01-26,2024-12-17 02:24:53
ANSS,266.58,0.01,2023-01-26,2024-12-17 02:24:53
AWK,156.2,0.01,2023-01-26,2024-12-17 02:24:53
ADM,84.9,0.01,2023-01-26,2024-12-17 02:24:53
BAM,32.05,0.01,2023-01-26,2024-12-17 02:24:53
AEE,87.45,0.01,2023-01-26,2024-12-17 02:24:53
AFRM,14.36,0.01,2023-01-26,2024-12-17 02:24:53
ASX,7.6,0.01,2023-01-26,2024-12-17 02:24:53
ATO,115.48,0.01,2023-01-26,2024-12-17 02:24:53
BBD,2.8,0.01,2023-01-26,2024-12-17 02:24:53
BBDO,2.47,0.01,2023-01-26,2024-12-17 02:24:53
BBY,83.95,0.01,2023-01-26,2024-12-17 02:24:53
AER,65.01,0.01,2023-01-26,2024-12-17 02:24:53
ARE,157.2,0.01,2023-01-26,2024-12-17 02:24:53
ALGN,262.95,0.01,2023-01-26,2024-12-17 02:24:53
BALL,57.03,0.01,2023-01-26,2024-12-17 02:24:53
BAH,97.18,0.01,2023-01-26,2024-12-17 02:24:53
AZPN,189.79,0.01,2023-01-26,2024-12-17 02:24:53
AVY,188.14,0.01,2023-01-26,2024-12-17 02:24:53
BAX,46.16,0.01,2023-01-26,2024-12-17 02:24:53
AVTR,23.82,0.01,2023-01-26,2024-12-17 02:24:53
BAP,143.49,0.01,2023-01-26,2024-12-17 02:24:53
AKAM,87.46,0.01,2023-01-26,2024-12-17 02:24:53
ACM,86.75,0.01,2023-01-26,2024-12-17 02:24:53
AMCR,11.83,0.01,2023-01-26,2024-12-17 02:24:53
ARCC,19.62,0.01,2023-01-26,2024-12-17 02:24:53
AMH,33.28,0.01,2023-01-26,2024-12-17 02:24:53
AGR,42.19,0.01,2023-01-26,2024-12-17 02:24:53
APTV,106.8,0.01,2023-01-26,2024-12-17 02:24:53
AU,21.84,0.01,2023-01-26,2024-12-17 02:24:53
ALLE,113.25,0.01,2023-01-26,2024-12-17 02:24:53
AUR,1.59,0.01,2023-01-26,2024-12-17 02:24:53
AFG,141.97,0.01,2023-01-26,2024-12-17 02:24:53
ALB,279.45,0.01,2023-01-26,2024-12-17 02:24:53
ALLY,32.28,0.01,2023-01-26,2024-12-17 02:24:53
ATR,112.79,0.01,2023-01-26,2024-12-17 02:24:53
ACI,21.0,0.01,2023-01-26,2024-12-17 02:24:53
AIZ,130.78,0.01,2023-01-26,2024-12-17 02:24:53
AAL,16.61,0.01,2023-01-26,2024-12-17 02:24:53
AAON,49.2667,0.01,2023-01-26,2024-12-17 02:24:53
ARMK,44.46,0.01,2023-01-26,2024-12-17 02:24:53
AOS,58.85,0.01,2023-01-26,2024-12-17 02:24:53
APG,21.15,0.01,2023-01-26,2024-12-17 02:24:53
AEG,5.49,0.01,2023-01-26,2024-12-17 02:24:53
ALSN,44.66,0.01,2023-01-26,2024-12-17 02:24:53
AIT,136.4,0.01,2023-01-26,2024-12-17 02:24:53
AR,29.18,0.01,2023-01-26,2024-12-17 02:24:53
AYI,182.11,0.01,2023-01-26,2024-12-17 02:24:53
AES,27.62,0.01,2023-01-26,2024-12-17 02:24:53
APPF,114.94,0.01,2023-01-26,2024-12-17 02:24:53
ALTR,52.65,0.01,2023-01-26,2024-12-17 02:24:53
AA,52.11,0.01,2023-01-26,2024-12-17 02:24:53
AGNC,11.5,0.01,2023-01-26,2024-12-17 02:24:53
APA,45.36,0.01,2023-01-26,2024-12-17 02:24:53
AXTA,28.76,0.01,2023-01-26,2024-12-17 02:24:53
AAPL,143.96,0.01,2023-01-26,2024-12-17 02:27:21
AMZN,99.22,0.01,2023-01-26,2024-12-17 02:27:21
AVGO,59.858,0.01,2023-01-26,2024-12-17 02:27:21
BAC,35.34,0.01,2023-01-26,2024-12-17 02:27:21
ABBV,147.4,0.01,2023-01-26,2024-12-17 02:27:21
ASML,683.9,0.01,2023-01-26,2024-12-17 02:27:21
ACN,274.26,0.01,2023-01-26,2024-12-17 02:27:21
AXP,155.88,0.01,2023-01-26,2024-12-17 02:27:21
BABA,120.57,0.01,2023-01-26,2024-12-17 02:27:21
AZN,65.99,0.01,2023-01-26,2024-12-17 02:27:21
AMD,75.16,0.01,2023-01-26,2024-12-17 02:27:21
ADBE,365.82,0.01,2023-01-26,2024-12-17 02:27:21
ABT,111.07,0.01,2023-01-26,2024-12-17 02:27:21
AMGN,254.88,0.01,2023-01-26,2024-12-17 02:27:21
ANET,30.9975,0.01,2023-01-26,2024-12-17 02:27:21
AMAT,115.58,0.01,2023-01-26,2024-12-17 02:27:21
BA,212.73,0.01,2023-01-26,2024-12-17 02:27:21
ADP,225.43,0.01,2023-01-26,2024-12-17 02:27:21
APP,11.9,0.01,2023-01-26,2024-12-17 02:27:21
ADI,170.74,0.01,2023-01-26,2024-12-17 02:27:21
APO,70.43,0.01,2023-01-26,2024-12-17 02:27:21
AMT,221.03,0.01,2023-01-26,2024-12-17 02:27:21
APH,39.195,0.01,2023-01-26,2024-12-17 02:27:21
ABNB,109.42,0.01,2023-01-26,2024-12-17 02:27:21
AON,324.84,0.01,2023-01-26,2024-12-17 02:27:21
APD,316.61,0.01,2023-01-26,2024-12-17 02:27:21
ADSK,208.46,0.01,2023-01-26,2024-12-17 02:27:21
AJG,197.25,0.01,2023-01-26,2024-12-17 02:27:21
BBVA,7.0,0.01,2023-01-26,2024-12-17 02:27:21
AFL,72.96,0.01,2023-01-26,2024-12-17 02:27:21
AZO,2415.27,0.01,2023-01-26,2024-12-17 02:27:21
AMP,347.36,0.01,2023-01-26,2024-12-17 02:27:21
ALL,128.6,0.01,2023-01-26,2024-12-17 02:27:21
AEP,92.99,0.01,2023-01-26,2024-12-17 02:27:21
AXON,192.33,0.01,2023-01-26,2024-12-17 02:27:21
AMX,21.29,0.01,2023-01-26,2024-12-17 02:27:21
AIG,63.98,0.01,2023-01-26,2024-12-17 02:27:21
AME,143.55,0.01,2023-01-26,2024-12-17 02:27:21
AEM,57.1,0.01,2023-01-26,2024-12-17 02:27:21
ALC,74.93,0.01,2023-01-26,2024-12-17 02:27:21
ARES,81.21,0.01,2023-01-26,2024-12-17 02:27:21
ARGX,382.1,0.01,2023-01-26,2024-12-17 02:27:21
ACGL,64.75,0.01,2023-01-26,2024-12-17 02:27:21
ABEV,2.68,0.01,2023-01-26,2024-12-17 02:27:21
AVB,173.45,0.01,2023-01-26,2024-12-17 02:27:21
ALNY,231.59,0.01,2023-01-26,2024-12-17 02:27:21
ANSS,266.58,0.01,2023-01-26,2024-12-17 02:27:21
AWK,156.2,0.01,2023-01-26,2024-12-17 02:27:21
ADM,84.9,0.01,2023-01-26,2024-12-17 02:27:21
BAM,32.05,0.01,2023-01-26,2024-12-17 02:27:21
AEE,87.45,0.01,2023-01-26,2024-12-17 02:27:21
AFRM,14.36,0.01,2023-01-26,2024-12-17 02:27:21
ASX,7.6,0.01,2023-01-26,2024-12-17 02:27:21
ATO,115.48,0.01,2023-01-26,2024-12-17 02:27:21
BBD,2.8,0.01,2023-01-26,2024-12-17 02:27:21
BBDO,2.47,0.01,2023-01-26,2024-12-17 02:27:21
BBY,83.95,0.01,2023-01-26,2024-12-17 02:27:21
AER,65.01,0.01,2023-01-26,2024-12-17 02:27:21
ARE,157.2,0.01,2023-01-26,2024-12-17 02:27:21
ALGN,262.95,0.01,2023-01-26,2024-12-17 02:27:21
BALL,57.03,0.01,2023-01-26,2024-12-17 02:27:21
BAH,97.18,0.01,2023-01-26,2024-12-17 02:27:21
AZPN,189.79,0.01,2023-01-26,2024-12-17 02:27:21
AVY,188.14,0.01,2023-01-26,2024-12-17 02:27:21
BAX,46.16,0.01,2023-01-26,2024-12-17 02:27:21
AVTR,23.82,0.01,2023-01-26,2024-12-17 02:27:21
BAP,143.49,0.01,2023-01-26,2024-12-17 02:27:21
AKAM,87.46,0.01,2023-01-26,2024-12-17 02:27:21
ACM,86.75,0.01,2023-01-26,2024-12-17 02:27:21
AMCR,11.83,0.01,2023-01-26,2024-12-17 02:27:21
ARCC,19.62,0.01,2023-01-26,2024-12-17 02:27:21
AMH,33.28,0.01,2023-01-26,2024-12-17 02:27:21
AGR,42.19,0.01,2023-01-26,2024-12-17 02:27:21
APTV,106.8,0.01,2023-01-26,2024-12-17 02:27:21
AU,21.84,0.01,2023-01-26,2024-12-17 02:27:21
ALLE,113.25,0.01,2023-01-26,2024-12-17 02:27:21
AUR,1.59,0.01,2023-01-26,2024-12-17 02:27:21
AFG,141.97,0.01,2023-01-26,2024-12-17 02:27:21
ALB,279.45,0.01,2023-01-26,2024-12-17 02:27:21
ALLY,32.28,0.01,2023-01-26,2024-12-17 02:27:21
ATR,112.79,0.01,2023-01-26,2024-12-17 02:27:21
ACI,21.0,0.01,2023-01-26,2024-12-17 02:27:21
AIZ,130.78,0.01,2023-01-26,2024-12-17 02:27:21
AAL,16.61,0.01,2023-01-26,2024-12-17 02:27:21
AAON,49.2667,0.01,2023-01-26,2024-12-17 02:27:21
ARMK,44.46,0.01,2023-01-26,2024-12-17 02:27:21
AOS,58.85,0.01,2023-01-26,2024-12-17 02:27:21
APG,21.15,0.01,2023-01-26,2024-12-17 02:27:21
AEG,5.49,0.01,2023-01-26,2024-12-17 02:27:21
ALSN,44.66,0.01,2023-01-26,2024-12-17 02:27:21
AIT,136.4,0.01,2023-01-26,2024-12-17 02:27:21
AR,29.18,0.01,2023-01-26,2024-12-17 02:27:21
AYI,182.11,0.01,2023-01-26,2024-12-17 02:27:21
AES,27.62,0.01,2023-01-26,2024-12-17 02:27:21
APPF,114.94,0.01,2023-01-26,2024-12-17 02:27:21
ALTR,52.65,0.01,2023-01-26,2024-12-17 02:27:21
AA,52.11,0.01,2023-01-26,2024-12-17 02:27:21
AGNC,11.5,0.01,2023-01-26,2024-12-17 02:27:21
APA,45.36,0.01,2023-01-26,2024-12-17 02:27:21
AXTA,28.76,0.01,2023-01-26,2024-12-17 02:27:21
AAPL,135.21,0.01,2023-01-18,2024-12-17 03:22:34
AMZN,95.46,0.01,2023-01-18,2024-12-17 03:22:34
AVGO,57.429,0.01,2023-01-18,2024-12-17 03:22:34
BAC,33.72,0.01,2023-01-18,2024-12-17 03:22:34
ABBV,149.2,0.01,2023-01-18,2024-12-17 03:22:34
ASML,652.29,0.01,2023-01-18,2024-12-17 03:22:34
ACN,277.9,0.01,2023-01-18,2024-12-17 03:22:34
AXP,150.42,0.01,2023-01-18,2024-12-17 03:22:34
BABA,113.22,0.01,2023-01-18,2024-12-17 03:22:34
AZN,70.89,0.01,2023-01-18,2024-12-17 03:22:34
AMD,70.53,0.01,2023-01-18,2024-12-17 03:22:34
ADBE,341.31,0.01,2023-01-18,2024-12-17 03:22:34
ABT,111.51,0.01,2023-01-18,2024-12-17 03:22:34
AMGN,264.385,0.01,2023-01-18,2024-12-17 03:22:34
ANET,28.75,0.01,2023-01-18,2024-12-17 03:22:34
AMAT,109.7,0.01,2023-01-18,2024-12-17 03:22:34
BA,209.41,0.01,2023-01-18,2024-12-17 03:22:34
ADP,234.25,0.01,2023-01-18,2024-12-17 03:22:34
APP,10.7,0.01,2023-01-18,2024-12-17 03:22:34
ADI,166.0,0.01,2023-01-18,2024-12-17 03:22:34
APO,68.03,0.01,2023-01-18,2024-12-17 03:22:34
AMT,225.19,0.01,2023-01-18,2024-12-17 03:22:34
APH,39.455,0.01,2023-01-18,2024-12-17 03:22:34
ABNB,101.11,0.01,2023-01-18,2024-12-17 03:22:34
AON,314.09,0.01,2023-01-18,2024-12-17 03:22:34
APD,302.89,0.01,2023-01-18,2024-12-17 03:22:34
ADSK,198.02,0.01,2023-01-18,2024-12-17 03:22:34
AJG,191.99,0.01,2023-01-18,2024-12-17 03:22:34
BBVA,6.88,0.01,2023-01-18,2024-12-17 03:22:34
AFL,71.88,0.01,2023-01-18,2024-12-17 03:22:34
AZO,2344.93,0.01,2023-01-18,2024-12-17 03:22:34
AMP,328.2,0.01,2023-01-18,2024-12-17 03:22:34
ALL,132.43,0.01,2023-01-18,2024-12-17 03:22:34
AEP,92.45,0.01,2023-01-18,2024-12-17 03:22:34
AXON,182.27,0.01,2023-01-18,2024-12-17 03:22:34
AMX,20.69,0.01,2023-01-18,2024-12-17 03:22:34
AIG,62.21,0.01,2023-01-18,2024-12-17 03:22:34
AME,141.42,0.01,2023-01-18,2024-12-17 03:22:34
AEM,54.37,0.01,2023-01-18,2024-12-17 03:22:34
ALC,74.24,0.01,2023-01-18,2024-12-17 03:22:34
ARES,77.97,0.01,2023-01-18,2024-12-17 03:22:34
ARGX,387.44,0.01,2023-01-18,2024-12-17 03:22:34
ACGL,63.52,0.01,2023-01-18,2024-12-17 03:22:34
ABEV,2.65,0.01,2023-01-18,2024-12-17 03:22:34
AVB,168.65,0.01,2023-01-18,2024-12-17 03:22:34
ALNY,231.81,0.01,2023-01-18,2024-12-17 03:22:34
ANSS,251.66,0.01,2023-01-18,2024-12-17 03:22:34
AWK,152.69,0.01,2023-01-18,2024-12-17 03:22:34
ADM,85.0,0.01,2023-01-18,2024-12-17 03:22:34
BAM,31.51,0.01,2023-01-18,2024-12-17 03:22:34
AEE,86.68,0.01,2023-01-18,2024-12-17 03:22:34
AFRM,12.98,0.01,2023-01-18,2024-12-17 03:22:34
ASX,7.11,0.01,2023-01-18,2024-12-17 03:22:34
ATO,111.62,0.01,2023-01-18,2024-12-17 03:22:34
BBD,2.87,0.01,2023-01-18,2024-12-17 03:22:34
BBDO,2.53,0.01,2023-01-18,2024-12-17 03:22:34
BBY,82.96,0.01,2023-01-18,2024-12-17 03:22:34
AER,63.63,0.01,2023-01-18,2024-12-17 03:22:34
ARE,155.19,0.01,2023-01-18,2024-12-17 03:22:34
ALGN,246.8,0.01,2023-01-18,2024-12-17 03:22:34
BALL,56.81,0.01,2023-01-18,2024-12-17 03:22:34
BAH,94.15,0.01,2023-01-18,2024-12-17 03:22:34
AZPN,195.2,0.01,2023-01-18,2024-12-17 03:22:34
AVY,189.28,0.01,2023-01-18,2024-12-17 03:22:34
BAX,44.0,0.01,2023-01-18,2024-12-17 03:22:34
AVTR,22.23,0.01,2023-01-18,2024-12-17 03:22:34
BAP,142.93,0.01,2023-01-18,2024-12-17 03:22:34
AKAM,87.8,0.01,2023-01-18,2024-12-17 03:22:34
ACM,85.75,0.01,2023-01-18,2024-12-17 03:22:34
AMCR,11.88,0.01,2023-01-18,2024-12-17 03:22:34
ARCC,18.89,0.01,2023-01-18,2024-12-17 03:22:34
AMH,32.19,0.01,2023-01-18,2024-12-17 03:22:34
AGR,42.34,0.01,2023-01-18,2024-12-17 03:22:34
APTV,102.64,0.01,2023-01-18,2024-12-17 03:22:34
AU,22.04,0.01,2023-01-18,2024-12-17 03:22:34
ALLE,110.96,0.01,2023-01-18,2024-12-17 03:22:34
AUR,1.4,0.01,2023-01-18,2024-12-17 03:22:34
AFG,139.35,0.01,2023-01-18,2024-12-17 03:22:34
ALB,243.8,0.01,2023-01-18,2024-12-17 03:22:34
ALLY,27.01,0.01,2023-01-18,2024-12-17 03:22:34
ATR,111.97,0.01,2023-01-18,2024-12-17 03:22:34
ACI,20.95,0.01,2023-01-18,2024-12-17 03:22:34
AIZ,127.19,0.01,2023-01-18,2024-12-17 03:22:34
AAL,16.64,0.01,2023-01-18,2024-12-17 03:22:34
AAON,50.2133,0.01,2023-01-18,2024-12-17 03:22:34
ARMK,44.33,0.01,2023-01-18,2024-12-17 03:22:34
AOS,60.14,0.01,2023-01-18,2024-12-17 03:22:34
APG,19.85,0.01,2023-01-18,2024-12-17 03:22:34
AEG,5.34,0.01,2023-01-18,2024-12-17 03:22:34
ALSN,42.68,0.01,2023-01-18,2024-12-17 03:22:34
AIT,123.31,0.01,2023-01-18,2024-12-17 03:22:34
AR,28.74,0.01,2023-01-18,2024-12-17 03:22:34
AYI,173.0,0.01,2023-01-18,2024-12-17 03:22:34
AES,26.92,0.01,2023-01-18,2024-12-17 03:22:34
APPF,117.17,0.01,2023-01-18,2024-12-17 03:22:34
ALTR,50.58,0.01,2023-01-18,2024-12-17 03:22:34
AA,53.45,0.01,2023-01-18,2024-12-17 03:22:34
AGNC,11.36,0.01,2023-01-18,2024-12-17 03:22:34
APA,44.06,0.01,2023-01-18,2024-12-17 03:22:34
AXTA,27.06,0.01,2023-01-18,2024-12-17 03:22:34
AAPL,145.93,0.01,2023-01-27,2024-12-17 03:24:12
AMZN,102.24,0.01,2023-01-27,2024-12-17 03:24:12
AVGO,59.099,0.01,2023-01-27,2024-12-17 03:24:12
BAC,35.45,0.01,2023-01-27,2024-12-17 03:24:12
ABBV,146.28,0.01,2023-01-27,2024-12-17 03:24:12
ASML,667.39,0.01,2023-01-27,2024-12-17 03:24:12
ACN,277.27,0.01,2023-01-27,2024-12-17 03:24:12
AXP,172.31,0.01,2023-01-27,2024-12-17 03:24:12
BABA,118.38,0.01,2023-01-27,2024-12-17 03:24:12
AZN,65.53,0.01,2023-01-27,2024-12-17 03:24:12
AMD,75.4,0.01,2023-01-27,2024-12-17 03:24:12
ADBE,370.71,0.01,2023-01-27,2024-12-17 03:24:12
ABT,109.95,0.01,2023-01-27,2024-12-17 03:24:12
AMGN,253.65,0.01,2023-01-27,2024-12-17 03:24:12
ANET,31.515,0.01,2023-01-27,2024-12-17 03:24:12
AMAT,112.5,0.01,2023-01-27,2024-12-17 03:24:12
BA,211.17,0.01,2023-01-27,2024-12-17 03:24:12
ADP,220.8,0.01,2023-01-27,2024-12-17 03:24:12
APP,12.59,0.01,2023-01-27,2024-12-17 03:24:12
ADI,170.83,0.01,2023-01-27,2024-12-17 03:24:12
APO,70.82,0.01,2023-01-27,2024-12-17 03:24:12
AMT,220.79,0.01,2023-01-27,2024-12-17 03:24:12
APH,39.325,0.01,2023-01-27,2024-12-17 03:24:12
ABNB,115.94,0.01,2023-01-27,2024-12-17 03:24:12
AON,319.3,0.01,2023-01-27,2024-12-17 03:24:12
APD,314.15,0.01,2023-01-27,2024-12-17 03:24:12
ADSK,210.88,0.01,2023-01-27,2024-12-17 03:24:12
AJG,193.81,0.01,2023-01-27,2024-12-17 03:24:12
BBVA,6.97,0.01,2023-01-27,2024-12-17 03:24:12
AFL,72.91,0.01,2023-01-27,2024-12-17 03:24:12
AZO,2369.34,0.01,2023-01-27,2024-12-17 03:24:12
AMP,344.45,0.01,2023-01-27,2024-12-17 03:24:12
ALL,127.83,0.01,2023-01-27,2024-12-17 03:24:12
AEP,93.07,0.01,2023-01-27,2024-12-17 03:24:12
AXON,191.61,0.01,2023-01-27,2024-12-17 03:24:12
